,feature_importance
Perovskite_additives_concentrations_0.15; 0.15; 0.004,2.015680480242102e-06
Perovskite_additives_concentrations_0.0003,2.0126458742549952e-06
HTL_stack_sequence_Co0.695Cu0.305O,2.0122205389238382e-06
Perovskite_deposition_thermal_annealing_time_200.0,2.011373448650779e-06
HTL_stack_sequence_ Au@SiO2-np,2.0103135751819726e-06
ETL_additives_compounds_HCl ,2.0097766998362613e-06
HTL_deposition_reaction_solutions_concentrations_30 mg/ml ,2.009584425501818e-06
Perovskite_deposition_thermal_annealing_temperature_60; 105,2.0094939862040998e-06
ETL_deposition_reaction_solutions_concentrations_ 0.1 wt%,2.0081143904423238e-06
Perovskite_deposition_solvents_mixing_ratios_6; 2,2.0078792494937985e-06
Backcontact_stack_sequence_Au-np,2.0073018700777983e-06
HTL_stack_sequence_Bis-amide-TTF,2.006309053448031e-06
Perovskite_deposition_quenching_media_volume_1000.0,2.0050701936800657e-06
ETL_deposition_reaction_solutions_temperature_70 >> 25 >> 25,2.0047069750149536e-06
Perovskite_additives_concentrations_0.19,2.0044116266978216e-06
Perovskite_additives_compounds_GITC,2.0036103822938018e-06
HTL_stack_sequence_SFXDAnCBZ,2.0029073501701567e-06
HTL_additives_concentrations_1.5 mg/ml,2.0013731579911035e-06
Perovskite_additives_concentrations_0.12 mg/ml; nan,1.9999941418205015e-06
Perovskite_deposition_thermal_annealing_temperature_25; 80; 85; 90,1.998173096687701e-06
HTL_stack_sequence_Graphene oxide; PEDOT:PSS,1.9970743452788203e-06
ETL_deposition_synthesis_atmosphere_pressure_partial_1 atm ,1.9965317263091e-06
ETL_stack_sequence_Fullerene @ F2,1.9949086204079337e-06
Perovskite_composition_a_ions_coefficients_0.09; 0.91,1.994114967633209e-06
ETL_stack_sequence_ PPDIN6,1.992770374661577e-06
HTL_additives_compounds_Cu9S5-np,1.9924937390794155e-06
HTL_deposition_procedure_Evaoration ,1.989301747593266e-06
Perovskite_additives_compounds_Cl; CNT-NH2,1.989127740537875e-06
ETL_deposition_reaction_solutions_temperature_ 300,1.9887340535382207e-06
HTL_additives_compounds_Thiourea,1.9881831754477365e-06
ETL_deposition_procedure_Langmuir-Blodgett deposition,1.987974708177489e-06
HTL_stack_sequence_tetra-TPA,1.9855684904056974e-06
Perovskite_deposition_thermal_annealing_temperature_80 >> 100,1.9832280924541763e-06
Perovskite_composition_none_stoichiometry_components_in_excess_AgI,1.9830227942084364e-06
Perovskite_deposition_reaction_solutions_compounds_CsI; FAI; MABr; PbBr2; PbI2; RbI >> FABr,1.9825030258943257e-06
Perovskite_deposition_synthesis_atmosphere_relative_humidity_5,1.982259981256008e-06
HTL_stack_sequence_S9,1.9817513730828444e-06
Perovskite_deposition_thermal_annealing_time_10.0; 10.0 >> 90.0,1.9796577278042637e-06
Perovskite_deposition_quenching_media_additives_concentrations_0.3 mg/ml,1.9795425447508113e-06
Perovskite_pl_max_728.0,1.9790098682721803e-06
Perovskite_deposition_procedure_PVD,1.977050369852685e-06
ETL_deposition_aggregation_state_of_reactants_Liquid >> Liquid ,1.9765955775958375e-06
Perovskite_additives_compounds_TMS,1.974922452988461e-06
Substrate_stack_sequence_ WO3 ,1.9748881979126392e-06
Perovskite_deposition_thermal_annealing_time_4.0; 10.0,1.9747572711072185e-06
Perovskite_deposition_quenching_media_additives_compounds_MA,1.974629516621813e-06
ETL_stack_sequence_ C3-CBL,1.973239055831974e-06
HTL_deposition_procedure_Co-evaporation ,1.972618151945853e-06
Encapsulation_stack_sequence_EVA,1.969430781398931e-06
Perovskite_composition_a_ions_coefficients_0.1; 0.76; 0.14 ,1.967373024140387e-06
Perovskite_additives_compounds_DMF,1.9669027979171224e-06
Perovskite_additives_concentrations_nan; 9 mM,1.9659266647997874e-06
Perovskite_deposition_thermal_annealing_temperature_180; 105,1.9637294232690613e-06
Perovskite_deposition_solvents_DMSO; GBL @ 4; 7 >> IPA,1.9624217955791927e-06
Perovskite_pl_max_630.0,1.961353642284452e-06
ETL_stack_sequence_DMEC-70 ,1.960546152406434e-06
HTL_stack_sequence_PSQ1,1.9597139938596625e-06
HTL_additives_concentrations_9 %,1.9597022532771853e-06
HTL_stack_sequence_BT,1.958494389020702e-06
Module_area_total_20.25,1.9568209327188076e-06
HTL_stack_sequence_BDT2FMeDPA,1.95639989501902e-06
Perovskite_pl_max_652,1.9553740598302697e-06
ETL_deposition_thermal_annealing_time_20.0; 30.0,1.954330770167092e-06
HTL_stack_sequence_Rubene ,1.9497575812382176e-06
Substrate_supplier_Solaronix,1.9495574660176352e-06
Perovskite_additives_compounds_GuaI,1.94935394110606e-06
Perovskite_deposition_procedure_Spin-coating >> Spin-coating ,1.949296503705309e-06
ETL_stack_sequence_MgZnO,1.948986531281709e-06
ETL_additives_compounds_N-Graphene,1.9488012292069606e-06
HTL_deposition_reaction_solutions_temperature_70; 25,1.9485054943560714e-06
ETL_stack_sequence_ Graphene-QDs,1.9481675797365477e-06
HTL_stack_sequence_CON-10 ,1.948009292359053e-06
HTL_stack_sequence_CuO-nw ,1.9453936390415414e-06
Perovskite_additives_compounds_CH3NH2,1.9412235424477812e-06
HTL_stack_sequence_CTAB ,1.9411214784659966e-06
HTL_stack_sequence_Zn-Chl ,1.9389729952636055e-06
Perovskite_deposition_solvents_Unknown >> Unknown,1.9386662718285226e-06
Perovskite_composition_c_ions_coefficients_0.33; 2.67,1.938422824546575e-06
Perovskite_deposition_thermal_annealing_time_1.0 >> 3.0,1.9383286136447654e-06
Perovskite_pl_max_975.0,1.9361585364873596e-06
Perovskite_composition_a_ions_BA; GU; MA,1.936059110583144e-06
ETL_stack_sequence_D-C60,1.935704021951325e-06
ETL_stack_sequence_ Ag-nw; TiO2-np,1.9354701866004028e-06
Perovskite_additives_concentrations_nan; 0.5,1.93531886851634e-06
HTL_stack_sequence_Florinated polymer ,1.9305293750403958e-06
HTL_deposition_solvents_Toluene,1.930055229277396e-06
Perovskite_pl_max_771.2,1.9299607157654375e-06
ETL_stack_sequence_ 3-OMe-SAM,1.929527953607463e-06
Perovskite_deposition_reaction_solutions_concentrations_1 M; 0.33 M; 0.66 M,1.9287139996037603e-06
Perovskite_deposition_thermal_annealing_pressure_ Vacuum >> 1 atm,1.927965674642791e-06
HTL_stack_sequence_Alkoxy-PTEG,1.926597075682402e-06
Substrate_stack_sequence_Cu,1.92559612960883e-06
Perovskite_composition_short_form_(PEA)MAPbBrI,1.9248889052554485e-06
Perovskite_additives_compounds_rGO-g-PDDT,1.923847535477263e-06
Backcontact_stack_sequence_TETA-Graphene ,1.9238412445717356e-06
Perovskite_composition_c_ions_coefficients_0.87; 2.13,1.9237832576240946e-06
Perovskite_additives_concentrations_100,1.9223627536526007e-06
Perovskite_additives_compounds_Cl; DRCN5T,1.920678244955096e-06
ETL_additives_compounds_Er,1.9192484385674464e-06
Perovskite_composition_short_form_(TBA)CsFAMAPbBrI,1.918847569666574e-06
Perovskite_additives_compounds_Cl; MoOx-np,1.918687529352064e-06
Perovskite_deposition_quenching_media_additives_compounds_PTAA,1.9185947671718667e-06
Perovskite_additives_concentrations_0.5 mmol,1.9185900424266605e-06
ETL_stack_sequence_CdSe-QDs,1.917474175694478e-06
Perovskite_deposition_thermal_annealing_time_30.0 >> 30.0 >> 30.0,1.9171768749027065e-06
HTL_additives_concentrations_3.0 wt%,1.915665992184917e-06
Perovskite_additives_compounds_HaHc,1.915200291798881e-06
ETL_deposition_procedure_ Hydrothermal >> Etching,1.913682109255169e-06
Perovskite_deposition_solvents_DMF >> IPA >> Methybenene,1.913480050967625e-06
HTL_additives_compounds_ Unknown ,1.9134210497291766e-06
range_number_of_valence_electrons,1.9133141732595623e-06
Perovskite_additives_compounds_MLAI,1.9132604541773813e-06
Perovskite_deposition_thermal_annealing_time_0.12,1.912670503794552e-06
Perovskite_composition_a_ions_(Ada); FA,1.912669493345159e-06
Perovskite_additives_concentrations_0.05 %,1.912367710358275e-06
Perovskite_deposition_aggregation_state_of_reactants_ Liquid >> Liquid,1.912224220148545e-06
HTL_stack_sequence_C8-BTBT,1.9119018073262734e-06
Perovskite_deposition_solvents_ IPA >> IPA,1.9109519142188194e-06
HTL_stack_sequence_BP-DC,1.9104811733439114e-06
HTL_stack_sequence_P3CT-Na ,1.909676896333718e-06
HTL_deposition_solvents_Chlorobenzene ,1.909558915350807e-06
Perovskite_additives_compounds_Cl; INIC2,1.9077481325947676e-06
ETL_stack_sequence_WO3-c ,1.9067280079987145e-06
HTL_stack_sequence_Lignosulfonate; PEDOT:PSS; PDA,1.9054634924235776e-06
Perovskite_additives_compounds_LiCl,1.9050200660158039e-06
ETL_stack_sequence_Fullerene-SAM,1.903926078239602e-06
Perovskite_deposition_solvents_mixing_ratios_4; 17,1.8998619749878402e-06
Perovskite_composition_short_form_CsPbI,1.8976743395247863e-06
Perovskite_deposition_solvents_2-methoxyethanol; DMSO,1.8958335309597195e-06
Perovskite_deposition_thermal_annealing_temperature_100; 120; 140,1.8958130679662871e-06
ETL_deposition_reaction_solutions_compounds_ITIC ,1.894399366977849e-06
Perovskite_deposition_reaction_solutions_temperature_70 ,1.8936874320016408e-06
HTL_additives_concentrations_30 mM.200mM,1.8934763503148819e-06
ETL_deposition_reaction_solutions_temperature_40; ,1.8927137998564071e-06
HTL_additives_compounds_FK209; H3BTC; Li-TFSI; TBP; nan,1.8924258967585235e-06
HTL_additives_compounds_DIO; PCDTBT,1.890235132042333e-06
Perovskite_composition_none_stoichiometry_components_in_excess_PbAc2,1.8900495250682561e-06
HTL_stack_sequence_DR3T,1.8894138623845533e-06
HTL_additives_compounds_F8BT,1.8886484911470316e-06
Perovskite_pl_max_1200.0,1.8883364061840456e-06
Perovskite_deposition_quenching_media_additives_compounds_DPPS,1.8874931006741953e-06
ETL_deposition_reaction_solutions_concentrations_0.15 M,1.8874873774217741e-06
HTL_stack_sequence_H6,1.8858848596678798e-06
Perovskite_deposition_thermal_annealing_time_120.0 >> 20.0 >> 5.0,1.8842037600338724e-06
Perovskite_additives_concentrations_0.13,1.8841577916625083e-06
HTL_stack_sequence_PDO1,1.8840394891507971e-06
Substrate_cleaning_procedure_DI Water >> Ultrasonic bath >> Ethanol,1.8831384444361615e-06
Perovskite_pl_max_ 740,1.8828670092346623e-06
HTL_stack_sequence_BTTI-C8,1.8826200473016835e-06
ETL_additives_compounds_ TiCl4; Ethyl cellulose,1.8819941699774274e-06
Perovskite_additives_concentrations_2 %; 0.1 %,1.8814712304828038e-06
Perovskite_additives_concentrations_10.0,1.8806592575022047e-06
HTL_additives_concentrations_7.5 mg/ml; 7.65 mg/ml; 0.01 ml/ml,1.8802838918089842e-06
ETL_stack_sequence_pBTT,1.87990322524069e-06
HTL_additives_compounds_Li-TFSI; PTAA; TBP,1.8782122286397227e-06
Perovskite_composition_a_ions_coefficients_0.33; 0.67,1.8778136082953226e-06
Perovskite_deposition_thermal_annealing_time_Unknown >> 3.0; 15.0,1.877344780595791e-06
Perovskite_deposition_thermal_annealing_temperature_20; 80,1.8765485423051498e-06
Perovskite_deposition_reaction_solutions_compounds_nan >> MACl,1.8755265550046379e-06
Perovskite_deposition_thermal_annealing_time_2.0 >> 10.0,1.8750174669628021e-06
Perovskite_deposition_solvent_annealing_solvent_atmosphere_Thiophene,1.874999359332241e-06
HTL_stack_sequence_M118,1.8737629356871028e-06
Perovskite_deposition_thermal_annealing_time_0.5; 0.5,1.8736020859553314e-06
HTL_stack_sequence_c-OTPD,1.8705561253656877e-06
HTL_stack_sequence_ZnChl-2,1.870450081252174e-06
ETL_stack_sequence_SnO2-nanospheres,1.8702606953659343e-06
Perovskite_deposition_substrate_temperature_25 >> 150,1.8699617477612416e-06
Perovskite_composition_short_form_(3AMP)MAPbI,1.8683471474764937e-06
Perovskite_deposition_thermal_annealing_temperature_Unknown >> 40.0; 100,1.8675455778862507e-06
Perovskite_deposition_solvents_Octane >> Octane >> Octane >> Octane,1.8660727613460172e-06
Perovskite_additives_compounds_CuBr,1.8649611905789584e-06
Perovskite_band_gap_1.557,1.8638124586414506e-06
Perovskite_additives_concentrations_0.025; nan,1.863497203090083e-06
Perovskite_deposition_reaction_solutions_concentrations_2.55 M; 0.85 M,1.8632483684265054e-06
Perovskite_additives_concentrations_0.75.0.01,1.8629212982834636e-06
Perovskite_band_gap_2.09,1.8626483140164857e-06
HTL_deposition_procedure_Spin-coating >> MeOH wash,1.8614914184808488e-06
Perovskite_composition_a_ions_coefficients_0.07; 0.785; 0.145,1.8613778848947625e-06
Perovskite_deposition_procedure_Co-evaporation >> Evaporation >> Spin-coating,1.859724347992867e-06
ETL_stack_sequence_ PBCM-60,1.858468089143267e-06
Perovskite_deposition_synthesis_atmosphere_relative_humidity_0 >> 40,1.858045448693052e-06
Perovskite_deposition_thermal_annealing_time_20.0 >> Unknown,1.8573038154329026e-06
ETL_additives_compounds_ Sn,1.8570713209071144e-06
Perovskite_deposition_thermal_annealing_temperature_25; 70; 100; 120,1.8550044857753326e-06
Perovskite_composition_short_form_CsPbBr,1.8532895446996705e-06
ETL_stack_sequence_OCA ,1.85253650458772e-06
Perovskite_dimension_list_of_layers_2.0 ,1.8519968248606754e-06
Perovskite_additives_compounds_TMA,1.8500849762043482e-06
Perovskite_deposition_solvents_mixing_ratios_92; 8 >> 1,1.8498278947369316e-06
ETL_additives_compounds_Co,1.8486994676119828e-06
Perovskite_deposition_thermal_annealing_temperature_40; 60; 80; 100,1.8486899491723223e-06
Add_lay_front_stack_sequence_textured antireflective foil,1.847146359854287e-06
HTL_deposition_reaction_solutions_concentrations_32 mM; 75 mg/ml; 28.5 µl/ml,1.8471075540271793e-06
Perovskite_composition_c_ions_coefficients_0.54; 2.46,1.8459232051234195e-06
HTL_additives_compounds_N2,1.844906418400479e-06
ETL_additives_compounds_DMBI ,1.8428319739611376e-06
Perovskite_additives_concentrations_0.05 ,1.8421649745755666e-06
HTL_stack_sequence_BX-OMeTAD,1.8417773724921276e-06
Perovskite_deposition_thermal_annealing_time_5.0; 2.0; 3.0; 50.0,1.8407808107920974e-06
Perovskite_additives_compounds_Cl; TPPCl,1.8393748650231559e-06
ETL_stack_sequence_ ZTO ,1.8384216352429806e-06
Perovskite_deposition_solvent_annealing_temperature_100,1.8379654006259324e-06
ETL_additives_compounds_ Zn0.25Cd0.75S-np,1.8370120556508766e-06
Encapsulation_stack_sequence_LDPE ,1.8365376113923125e-06
HTL_additives_compounds_PCBTBT,1.8356641879244148e-06
HTL_deposition_reaction_solutions_compounds_Spiro-MeOTAD; Li-TFSI; TBP,1.8351562474233005e-06
HTL_stack_sequence_DBFMT,1.8350515839605009e-06
Perovskite_additives_concentrations_0.084,1.8344544673371277e-06
Perovskite_deposition_thermal_annealing_temperature_40; 110 >> 110,1.8339882941768226e-06
Perovskite_deposition_synthesis_atmosphere_Vacuum >> MAI; Vacuum; FAI >> N2,1.8323032111765923e-06
ETL_additives_compounds_ Eu,1.8308945956930704e-06
HTL_stack_sequence_Spiro-PT-OMeTAD,1.8303156489376783e-06
Perovskite_pl_max_832.0,1.8300510913702944e-06
ETL_deposition_thermal_annealing_temperature_ Unknown,1.8299219866955794e-06
Perovskite_additives_compounds_NO3,1.826179795016284e-06
HTL_stack_sequence_EtheneTTPA,1.8244874674070392e-06
HTL_stack_sequence_MoO2-np,1.8237364084251298e-06
Perovskite_additives_compounds_Phenylethyl ammonium iodide,1.8234058849946627e-06
Perovskite_deposition_quenching_media_additives_compounds_C60,1.8226457321506916e-06
Perovskite_composition_c_ions_coefficients_34,1.8225447070310372e-06
HTL_deposition_thermal_annealing_temperature_50,1.8212557930636326e-06
Backcontact_deposition_procedure_DC Sputtering ,1.819309101051609e-06
ETL_stack_sequence_ EFGnPs-F,1.8186937382315305e-06
HTL_stack_sequence_EDOT-OMeTPA,1.8160195716322229e-06
Perovskite_deposition_thermal_annealing_time_4.0; 20.0,1.815365905610954e-06
Perovskite_deposition_procedure_Electrodeposition >> Dipp-coating >> CBD,1.8147246847656847e-06
HTL_deposition_reaction_solutions_concentrations_30 mM; 50 mg/ml; 200 mM,1.8142777177537758e-06
Backcontact_stack_sequence_rGO ,1.81347964967823e-06
HTL_additives_concentrations_6 mol%,1.81320871400013e-06
Perovskite_deposition_synthesis_atmosphere_Ar; MAI; PbCl2,1.8129085865634822e-06
HTL_stack_sequence_ H2-Chl,1.8117664464311531e-06
ETL_stack_sequence_ ZIF-8-10,1.8100540320429462e-06
Perovskite_deposition_thermal_annealing_time_1.5,1.8100382933487482e-06
Perovskite_deposition_reaction_solutions_concentrations_0.3 M; 0.06,1.8094531323005159e-06
Perovskite_deposition_solvent_annealing_solvent_atmosphere_DMF; H2O,1.8092038464200582e-06
Perovskite_deposition_thermal_annealing_time_Unknown >> 2.0 >> 3.0,1.8086340760285741e-06
Perovskite_deposition_solvents_DMSO >> IPA >> Toluene >> none,1.8080308812711371e-06
Perovskite_band_gap_1.556,1.8058643878817573e-06
Perovskite_pl_max_670.0,1.8058321147191555e-06
Perovskite_additives_concentrations_0.4 mM,1.8057942572214072e-06
Perovskite_additives_compounds_MOF-525,1.8046927095471102e-06
Perovskite_additives_compounds_PE,1.8046652250970022e-06
Perovskite_additives_compounds_NH4F,1.8033862595057384e-06
Perovskite_deposition_solvents_mixing_ratios_9; 2 >> 1,1.8021512212281359e-06
Perovskite_deposition_thermal_annealing_time_ 15.0,1.8015104526825964e-06
Perovskite_deposition_thermal_annealing_time_10.0; 2.0,1.8005488260342022e-06
Perovskite_deposition_quenching_media_additives_concentrations_0.25 mg/ml,1.7993869563967746e-06
Perovskite_composition_short_form_CsFAMAPbSnBrI,1.7980602420175151e-06
Perovskite_pl_max_733.0,1.79791627722931e-06
HTL_deposition_synthesis_atmosphere_Vacuum ,1.7963175899744816e-06
ETL_stack_sequence_ TmTyPB,1.7949218696651426e-06
HTL_stack_sequence_FEH,1.7943856728749196e-06
Substrate_stack_sequence_ Cu-nw ,1.79432495695779e-06
ETL_stack_sequence_ Zn2SnO4-mp,1.7941751207242556e-06
Perovskite_additives_compounds_NiI2,1.7941496361479758e-06
HTL_stack_sequence_2D-PT,1.7926497038778071e-06
HTL_deposition_procedure_Dipp-coating >> Spin-drying ,1.7923029309364163e-06
Perovskite_deposition_aggregation_state_of_reactants_Unknown >> Liquid,1.7922574915792895e-06
Perovskite_deposition_solvents_purity_Unknown >> Puris; Puris,1.7916068271724248e-06
Backcontact_deposition_reaction_solutions_temperature_25 ,1.7912463703420511e-06
Perovskite_composition_c_ions_coefficients_31,1.7912415676005983e-06
HTL_stack_sequence_NBNDD,1.7894557030351062e-06
ETL_stack_sequence_ Graphene; ZnO-np,1.7872049982080899e-06
Perovskite_deposition_solvents_DMF; GBL; IPA >> IPA,1.7870837448791172e-06
ETL_deposition_procedure_E-beam evaporation >> CVD ,1.7847578324101844e-06
Perovskite_deposition_thermal_annealing_time_45.0; 50.0,1.7844228297725143e-06
HTL_stack_sequence_ PDPP-DTT,1.7843696722508608e-06
Perovskite_pl_max_610.0,1.7843290626096676e-06
Perovskite_additives_concentrations_nan; 0.15 %,1.784097833109928e-06
Perovskite_band_gap_2.38,1.783643628193202e-06
Perovskite_deposition_thermal_annealing_temperature_25; 280 >> Unknown,1.783012273731546e-06
ETL_deposition_reaction_solutions_compounds_supplier_Lab made,1.7828232569682082e-06
Perovskite_additives_compounds_Phosphonic acid,1.78279093461509e-06
HTL_stack_sequence_2TPA-2-DP,1.7826738757811625e-06
Perovskite_additives_compounds_CsPbBrCl2-QDs,1.7823896766855577e-06
ETL_stack_sequence_ CsBr,1.7820788511178853e-06
Perovskite_deposition_solvents_acetonitrile; DMF >> IPA,1.7815927768176486e-06
Perovskite_deposition_reaction_solutions_concentrations_0.1 M; 0.06,1.7803985491264295e-06
Perovskite_pl_max_873.0,1.7796829033266437e-06
HTL_additives_compounds_FK212,1.7790374586543336e-06
Perovskite_deposition_thermal_annealing_time_20.0 >> 5.0,1.7788383753734663e-06
Perovskite_deposition_thermal_annealing_time_10.0 >> 150.0,1.778751943296839e-06
Perovskite_deposition_thermal_annealing_time_10.0; 150.0; 90.0,1.777417528875093e-06
Perovskite_additives_compounds_PPAI,1.7745295739545836e-06
ETL_deposition_thermal_annealing_time_ 0.0,1.7737762940091455e-06
ETL_deposition_procedure_ Sputtering >> Hydrothermal >> ALD,1.7714748651150172e-06
ETL_deposition_synthesis_atmosphere_pressure_partial_0.001 Torr; 0.004 Torr ,1.7703750288983266e-06
Perovskite_additives_compounds_2-(1H-pyrazol-1-yl)pyridine,1.7651028776981036e-06
Perovskite_additives_concentrations_nan; 0.3,1.7650695781634206e-06
ETL_additives_compounds_Na2CO3,1.764397992423014e-06
Perovskite_deposition_solvents_mixing_ratios_3; 1 >> 1,1.7635071485736372e-06
HTL_deposition_reaction_solutions_compounds_CZTS-np,1.7622460018982248e-06
mode_gilmor_number_of_valence_electron,1.7605965817073825e-06
HTL_stack_sequence_Pyridine ,1.7601229543800977e-06
ETL_stack_sequence_ bis-C61,1.7590973839273215e-06
HTL_stack_sequence_2-MP ,1.7582476337809951e-06
HTL_stack_sequence_ CrO3,1.7569700632518866e-06
Perovskite_band_gap_1.87,1.7568451988965453e-06
HTL_additives_compounds_PTAA,1.756211231224809e-06
Perovskite_deposition_reaction_solutions_temperature_50,1.7556091973964343e-06
HTL_stack_sequence_J1,1.7553678410956938e-06
HTL_additives_compounds_Co(III)(pztbpy)3; LiNTf2; TBP,1.7544086516697685e-06
max_l_quantum_number,1.7538535983833003e-06
Perovskite_deposition_quenching_media_mixing_ratios_1; 0.5,1.7533557351459898e-06
Perovskite_pl_max_801.8,1.7526786370793207e-06
HTL_stack_sequence_ SY4,1.7524442599682718e-06
Perovskite_band_gap_1.88,1.751381605719153e-06
Perovskite_deposition_solvents_mixing_ratios_1 >> 3; 7,1.7507237676852907e-06
ETL_stack_sequence_Ag-np; TiO2-c ,1.7495124330259739e-06
Perovskite_deposition_thermal_annealing_temperature_Unknown >> 120,1.7494299399584392e-06
Perovskite_deposition_procedure_Evaporation >> Evaporation >> Gas reaction,1.7491954939971382e-06
HTL_stack_sequence_CuI-np,1.7478909165982042e-06
HTL_stack_sequence_Carbon-QDs ,1.7452843264231708e-06
Perovskite_deposition_aggregation_state_of_reactants_Gas >> Gas >> Gas >> Liquid,1.74522681351641e-06
Perovskite_deposition_thermal_annealing_temperature_50.0; 85.0,1.7451776899427393e-06
Perovskite_additives_compounds_l-alfa-phosphatidylcholine; Methylammoniumhypophosphite; NH4Cl,1.745133541204821e-06
Perovskite_composition_b_ions_coefficients_0.04; 0.96,1.7451308818511675e-06
ETL_deposition_reaction_solutions_volumes_0.15 ,1.744686071320744e-06
ETL_additives_compounds_Ga(acac)3 ,1.7445444497958664e-06
Perovskite_deposition_procedure_ CBD,1.7442885837151147e-06
Perovskite_additives_concentrations_nan; 0.2,1.741717956882248e-06
Perovskite_deposition_thermal_annealing_time_60.0; 150.0; 15.0,1.7414086386171882e-06
ETL_stack_sequence_a-PTCDI,1.740244697782153e-06
Perovskite_additives_concentrations_ 0.2 mol%,1.7401829276690015e-06
Perovskite_additives_compounds_Isobutylamine hydroiodide,1.7389250471462734e-06
Perovskite_deposition_quenching_media_additives_compounds_P3HT,1.7384938564636187e-06
HTL_additives_compounds_PFN-P2,1.7373936516255042e-06
HTL_deposition_reaction_solutions_compounds_supplier_Synthesized,1.7369225079242252e-06
ETL_deposition_reaction_solutions_compounds_supplier_ Dysole >> Sigma Aldrich,1.736665300786576e-06
Perovskite_deposition_thermal_annealing_temperature_120.0 >> 135.0,1.7359225456506455e-06
HTL_stack_sequence_BDT-4D,1.735675688002115e-06
ETL_stack_sequence_Zn2SnO4-c,1.7323668298582385e-06
Add_lay_front_function_A.R.C.,1.7323017101151958e-06
HTL_stack_sequence_Fluorene-dithiophene,1.7320406694408412e-06
Perovskite_deposition_solvents_mixing_ratios_1; 3; 1,1.7304821323211972e-06
HTL_stack_sequence_NiMgO-c,1.7295785231789593e-06
Perovskite_deposition_solvents_mixing_ratios_1 >> 300; 25,1.728370633153288e-06
HTL_stack_sequence_H-Ca,1.7275311985630163e-06
Perovskite_additives_compounds_ligands,1.727138240973069e-06
Perovskite_deposition_synthesis_atmosphere_pressure_total_0.00001 mbar,1.7264436641064673e-06
Perovskite_deposition_procedure_Spin-coating >> Spin-coating >> Spray-coating,1.7251677858131884e-06
HTL_additives_concentrations_0.075,1.7240652132035489e-06
Backcontact_deposition_aggregation_state_of_reactants_Solid ,1.7222682229606054e-06
HTL_stack_sequence_CuAlO2; CuO,1.7204551526336592e-06
Perovskite_deposition_procedure_Unknown >> Unknown,1.7201012181874666e-06
Module_area_total_36.1,1.7199062576359203e-06
Perovskite_additives_concentrations_0.6 wt%,1.7197728411841292e-06
Perovskite_band_gap_1.656,1.7188750187575725e-06
HTL_stack_sequence_V862,1.718638059990353e-06
Perovskite_additives_compounds_ ZnCl2,1.7184616163681805e-06
HTL_stack_sequence_(BMPA-EDOT)3-TPA,1.7181398029480182e-06
Perovskite_deposition_solvents_mixing_ratios_4; 0.5; 0.5,1.717665498089064e-06
Perovskite_deposition_thermal_annealing_temperature_80.0 ,1.7173662986617049e-06
Perovskite_deposition_after_treatment_of_formed_perovskite_met_Fast cooling in air 150 >> 0,1.7169580036283856e-06
Perovskite_deposition_thermal_annealing_temperature_150.0 >> 150.0,1.7153375034677167e-06
ETL_stack_sequence_NDI-BTH1,1.7125251077748582e-06
Perovskite_band_gap_2.27,1.711280164593525e-06
Perovskite_additives_compounds_1-allyl-3-methylimidazolium chloride,1.7107962746816718e-06
Perovskite_composition_short_form_ MAPbI,1.710484021633402e-06
HTL_deposition_thermal_annealing_temperature_350,1.7102183449672286e-06
Perovskite_deposition_thermal_annealing_temperature_70 >> 90,1.7096744050475193e-06
HTL_stack_sequence_PST1,1.7096213301024855e-06
ETL_deposition_solvents_1-Butanol; IPA ,1.7086544662107173e-06
Encapsulation_stack_sequence_PET,1.7080965657536483e-06
ETL_deposition_reaction_solutions_compounds_supplier_ Dyesole,1.7080174328426632e-06
Backcontact_stack_sequence_ LiF,1.70786994059649e-06
ETL_stack_sequence_ DTPP,1.7076955460222157e-06
Perovskite_deposition_solvents_DMF >> IPA >> DMF >> IPA,1.707122785346138e-06
HTL_deposition_synthesis_atmosphere_pressure_partial_ 0.000001 mbar,1.706304480667082e-06
Perovskite_additives_compounds_BaI2,1.7062070981111415e-06
mode_heat_of_fusion_(kJ/mol)_,1.704532343096647e-06
Encapsulation_edge_sealing_materials_Polymer,1.7036608193782732e-06
Perovskite_deposition_thermal_annealing_time_Unknown >> 18.0,1.7030233041853938e-06
Perovskite_additives_compounds_1-hexyl-3-methylimidazoliumchloride; HMImCl,1.7006465448358287e-06
Perovskite_composition_b_ions_coefficients_7,1.7004549771425579e-06
HTL_stack_sequence_AQ ,1.6992613522015855e-06
Perovskite_pl_max_719.0,1.6988421286133436e-06
Perovskite_deposition_solvents_DMF >> n-amyl alcohol,1.6973192580552539e-06
Substrate_stack_sequence_ SWCNTs-HNO3,1.6966786488191766e-06
ETL_deposition_thermal_annealing_temperature_120 ,1.696512547158271e-06
Perovskite_pl_max_965.0,1.6959452002030446e-06
HTL_stack_sequence_Co0.939Cu0.061O,1.695508033652449e-06
Perovskite_deposition_reaction_solutions_concentrations_1.2 M; 1.2 M,1.6935996672825013e-06
HTL_stack_sequence_[BMPA-EDOT]3-TPA,1.6934072898996223e-06
Backcontact_deposition_substrate_temperature_25 ,1.6925080491783677e-06
ETL_stack_sequence_ BenMeIM-Cl,1.6922978576836293e-06
Perovskite_deposition_synthesis_atmosphere_FAI; FABr >> Unknown,1.6922032044080012e-06
Perovskite_deposition_thermal_annealing_time_Unknown >> 180.0,1.692180931502464e-06
